CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Comunidad
CLIX252,0,0,1,1.0,1,2,0,0,1,1,0,1,0.0,0,3.0,1,4082,0,1,21,11
CLIX253,0,0,1,1.0,1,2,3,0,1,0,0,1,1.0,0,0.0,0,2169,0,1,29,7
CLIX254,0,0,1,1.0,1,2,0,1,1,0,0,1,3.0,0,3.0,1,2169,0,1,32,18
CLIX255,0,0,1,1.0,1,2,0,1,1,0,0,1,1.0,0,0.0,0,2169,0,1,21,7
CLIX257,0,0,0,0.0,1,3,0,0,1,0,0,0,3.0,0,3.0,1,1590,0,2,18,1
CLIX258,0,0,0,0.0,1,2,0,0,1,1,0,1,1.0,0,1.0,0,2169,0,1,32,12
CLIX259,0,0,0,0.0,1,2,3,0,1,0,0,0,3.0,1,0.0,0,920,4854,2,53,7
CLIX260,0,0,0,0.0,1,3,0,1,1,1,0,0,1.0,1,3.0,1,2208,10238,1,40,1
CLIX261,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,1,2.0,0,1376,4861,1,58,18
CLIX262,0,0,0,0.0,1,0,3,1,1,0,0,0,1.0,0,1.0,0,920,0,1,21,9
CLIX263,0,0,0,0.0,1,3,3,0,1,1,0,0,3.0,0,3.0,1,1590,0,1,28,9
CLIX264,0,0,0,0.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,1376,0,2,19,18
CLIX265,0,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,3.0,1,2169,0,1,28,18
CLIX266,0,0,0,0.0,1,3,3,1,1,1,0,0,1.0,1,3.0,1,2892,4866,2,32,10
CLIX267,0,0,0,0.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,920,0,1,29,6
CLIX268,0,0,0,0.0,1,2,0,1,1,1,0,1,2.0,0,0.0,0,920,0,2,28,7
CLIX269,0,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,0.0,1,2169,0,1,23,9
CLIX270,0,0,0,0.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,1590,0,2,31,1
CLIX271,0,0,0,0.0,1,1,0,1,1,0,0,0,2.0,0,0.0,0,1376,0,2,23,7
CLIX272,0,0,0,0.0,1,0,0,0,0,0,0,0,3.0,0,0.0,0,920,0,0,20,18
CLIX273,0,0,0,0.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,3213,0,2,22,7
CLIX274,0,0,0,0.0,1,2,0,0,1,1,0,0,1.0,0,0.0,0,2015,0,1,28,17
CLIX275,0,0,0,0.0,1,2,0,0,1,0,0,1,1.0,0,0.0,0,2169,0,0,18,17
CLIX276,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,3213,0,1,24,0
CLIX277,0,0,0,0.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,2169,0,1,18,7
CLIX278,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1590,0,0,23,15
CLIX279,0,0,0,0.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,1590,0,0,21,15
CLIX280,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1590,0,0,28,10
CLIX281,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,1.0,0,1590,0,0,19,18
CLIX282,1,5,0,0.0,1,2,0,0,1,1,0,0,1.0,1,0.0,0,2464,10237,2,55,9
CLIX283,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,2,37,12
CLIX284,1,5,0,1.0,1,0,3,1,1,1,0,0,3.0,0,2.0,0,3453,0,2,56,14
CLIX285,1,5,0,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,1750,14212,2,62,6
CLIX286,1,5,0,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2464,11103,2,38,17
CLIX287,1,5,0,1.0,1,2,0,1,1,0,0,0,1.0,1,0.0,0,2118,16480,2,62,15
CLIX288,1,5,0,1.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,1750,13136,2,57,18
CLIX289,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,1750,18663,1,54,14
CLIX290,1,5,0,1.0,1,2,0,1,1,1,0,1,1.0,1,0.0,0,1750,26144,2,48,9
CLIX291,1,5,0,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2464,16984,1,38,14
CLIX292,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1750,19981,2,60,14
CLIX293,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1654,0,1,67,14
CLIX294,1,5,0,1.0,1,0,3,1,2,0,0,0,2.0,1,0.0,0,1750,7885,1,62,18
CLIX295,1,5,0,1.0,1,2,0,1,1,1,0,0,1.0,1,0.0,0,2464,16908,1,40,1
CLIX296,1,5,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,2528,11481,1,31,11
CLIX297,1,5,0,1.0,1,2,0,1,1,1,0,0,1.0,1,1.0,0,2464,8370,2,38,16
CLIX298,1,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,1.0,0,1750,11030,1,41,9
CLIX299,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,1750,21138,1,41,15
CLIX300,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,1654,12593,1,69,14
CLIX301,1,5,0,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,5076,14836,2,39,14
CLIX302,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,1750,7419,2,41,9
CLIX303,1,5,0,1.0,1,2,0,1,1,1,0,0,2.0,0,0.0,0,2464,0,1,70,14
CLIX304,1,5,0,1.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,1654,20053,1,57,3
CLIX305,1,5,0,1.0,1,2,0,0,1,1,0,0,2.0,0,0.0,0,2832,0,2,58,9
CLIX306,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,4005,5974,2,59,14
CLIX307,1,5,0,1.0,1,3,0,0,1,0,0,0,2.0,1,0.0,0,2118,6290,2,51,1
CLIX308,1,5,0,1.0,1,2,3,0,1,1,0,0,2.0,1,0.0,0,4304,5002,1,53,5
CLIX309,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,2118,6020,2,45,11
CLIX310,1,5,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,1750,8356,1,50,18
CLIX311,1,5,0,1.0,1,2,0,0,1,1,0,0,3.0,1,0.0,0,2832,21927,2,48,14
CLIX312,1,5,0,1.0,1,0,2,0,1,0,0,0,2.0,1,0.0,1,1750,17140,2,49,9
CLIX313,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,2118,12238,1,47,14
CLIX314,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,1,2118,6285,2,50,1
CLIX315,1,5,0,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,2118,8381,1,27,14
CLIX316,1,5,0,1.0,1,2,3,1,1,1,0,0,2.0,1,0.0,0,2464,26482,2,53,9
CLIX317,1,5,0,1.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,2118,2013,1,50,3
CLIX318,1,5,0,1.0,1,3,0,1,1,1,0,0,1.0,1,0.0,0,4005,8265,2,49,9
CLIX319,1,5,0,1.0,1,3,0,0,2,0,0,0,3.0,0,0.0,0,1750,0,2,40,18
CLIX320,1,5,0,1.0,1,0,3,1,1,0,0,0,2.0,1,3.0,1,1750,16172,1,55,17
CLIX321,1,5,0,1.0,1,3,0,1,1,1,0,0,1.0,0,0.0,0,2118,0,2,31,16
CLIX322,1,5,0,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,0,1750,8152,2,54,5
CLIX323,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,3.0,1,3242,0,1,40,9
CLIX324,1,5,0,1.0,1,3,0,1,1,1,0,0,2.0,0,3.0,1,3309,0,1,56,14
CLIX325,1,5,0,1.0,1,2,0,1,2,1,0,0,2.0,0,3.0,1,4800,0,2,27,3
CLIX326,1,5,0,1.0,1,2,3,1,1,1,0,0,2.0,0,2.0,0,2370,0,1,44,9
CLIX327,1,5,0,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,1654,8004,2,39,14
CLIX328,1,5,0,1.0,0,0,0,1,1,0,0,0,3.0,1,0.0,0,4887,18486,2,53,14
CLIX329,1,5,0,1.0,0,2,0,1,1,1,0,0,1.0,1,0.0,0,2307,11774,2,50,18
CLIX330,1,0,0,0.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1750,15550,2,54,14
CLIX331,1,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,2118,0,2,28,7
CLIX332,1,0,0,0.0,1,2,0,0,1,1,0,0,1.0,1,3.0,1,2832,7071,2,52,9
CLIX333,1,0,0,0.0,1,2,3,0,1,1,0,0,2.0,1,1.0,0,2464,20120,2,31,9
CLIX334,1,0,0,0.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,1750,13784,1,44,2
CLIX335,1,0,0,0.0,1,2,0,1,1,1,0,0,1.0,1,0.0,0,2832,8755,2,27,11
CLIX336,1,0,0,0.0,1,2,3,0,1,1,0,0,1.0,1,2.0,0,2832,12110,2,52,7
CLIX337,1,0,0,0.0,1,2,0,0,1,1,0,0,3.0,1,0.0,0,2464,19827,2,57,9
CLIX338,1,0,0,0.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,2370,9306,2,54,12
CLIX339,1,0,0,0.0,1,2,3,1,1,1,0,0,3.0,1,0.0,0,2370,8898,1,40,18
CLIX340,1,0,0,0.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,1750,0,2,32,11
CLIX341,1,0,0,0.0,1,2,0,1,1,1,0,0,2.0,0,0.0,0,6456,0,2,32,9
CLIX342,1,0,0,0.0,1,2,0,0,1,1,0,0,3.0,0,0.0,0,2370,0,2,25,9
CLIX343,1,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,2.0,0,1654,15798,2,61,18
CLIX344,1,0,0,0.0,1,2,0,0,1,1,0,0,1.0,1,0.0,0,4383,16688,2,49,0
CLIX345,1,0,0,1.0,1,3,0,1,1,1,0,0,3.0,1,3.0,1,3453,6809,2,28,7
CLIX346,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,1,3453,19735,2,43,14
CLIX347,1,0,0,1.0,1,2,3,0,1,1,0,0,3.0,1,0.0,0,2464,8787,2,62,5
CLIX348,1,0,0,1.0,1,2,0,1,1,1,0,0,1.0,1,3.0,1,2464,16923,1,52,9
CLIX349,1,0,0,1.0,1,2,0,1,1,1,0,0,2.0,0,1.0,0,2716,0,2,48,12
CLIX350,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,1750,12098,2,54,9
CLIX351,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,1750,0,2,63,14
CLIX352,1,0,0,1.0,1,2,0,0,1,1,0,0,3.0,1,0.0,0,2464,17766,2,54,9
CLIX353,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,1,0.0,0,1750,8602,1,57,17
CLIX354,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,2,26,0
CLIX355,1,0,0,1.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,0,0,1,41,18
CLIX356,1,0,0,1.0,1,3,0,1,1,1,0,0,3.0,1,3.0,1,1750,18278,2,46,14
CLIX357,1,0,0,1.0,1,0,1,1,1,0,0,0,2.0,1,0.0,0,1446,20035,2,53,17
CLIX358,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,1750,9869,2,61,5
CLIX359,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,2118,17973,2,37,14
CLIX360,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,2118,12266,2,46,6
CLIX361,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,1654,15884,2,62,14
CLIX362,1,0,0,1.0,1,0,2,1,1,0,0,0,3.0,1,1.0,1,1750,10007,2,53,3
CLIX363,1,0,0,1.0,1,3,2,1,1,0,0,0,3.0,1,0.0,0,1750,24711,2,48,7
CLIX364,1,0,0,1.0,1,3,0,1,1,1,0,0,3.0,1,0.0,0,4005,14269,2,40,14
CLIX365,1,0,0,1.0,1,2,0,0,1,1,0,0,2.0,0,0.0,0,2370,0,2,65,9
CLIX366,1,0,0,1.0,1,2,2,0,1,1,0,0,3.0,1,1.0,0,2464,12739,2,59,3
CLIX367,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,1750,3185,1,41,2
CLIX368,1,0,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,2832,13110,2,47,18
CLIX369,1,0,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,2832,5157,2,37,7
CLIX370,1,0,0,1.0,1,1,0,1,1,0,0,0,1.0,1,0.0,0,2118,8549,2,37,7
CLIX371,1,0,0,1.0,1,2,3,1,1,1,0,0,2.0,1,0.0,1,2832,20208,2,55,14
CLIX372,1,0,0,1.0,1,3,0,1,1,1,0,0,1.0,1,0.0,0,4005,13542,2,61,11
CLIX373,1,0,0,1.0,1,0,0,0,1,1,0,0,3.0,1,0.0,0,4005,24500,2,60,14
CLIX374,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1654,8400,1,57,7
CLIX375,1,0,0,1.0,1,2,3,1,1,1,0,0,3.0,1,0.0,0,2832,11067,2,58,14
CLIX376,1,0,0,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2464,13487,2,50,0
CLIX377,1,0,0,1.0,1,0,0,0,1,1,0,0,2.0,1,2.0,0,4005,8076,2,41,14
CLIX378,1,0,0,1.0,1,0,0,1,1,1,0,0,1.0,1,1.0,0,1750,9938,2,45,17
CLIX379,1,0,0,1.0,1,2,0,0,1,1,0,0,2.0,1,0.0,0,2832,9646,2,39,14
CLIX380,1,0,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,0,2832,0,1,51,5
CLIX381,1,0,0,1.0,1,0,3,1,1,0,0,0,1.0,1,0.0,0,1750,13519,2,44,7
CLIX382,1,0,0,1.0,1,0,3,1,1,1,0,0,1.0,1,3.0,1,4005,11034,2,46,7
CLIX383,1,0,0,1.0,1,3,0,0,1,1,0,0,3.0,1,0.0,0,2997,20049,2,40,17
CLIX384,1,0,0,1.0,1,2,3,1,2,1,0,0,3.0,1,0.0,0,2832,11459,2,57,14
CLIX385,1,0,0,1.0,1,3,0,1,0,1,0,0,1.0,1,0.0,0,2118,19566,2,40,9
CLIX386,1,0,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,2370,16879,1,61,3
CLIX387,1,0,0,1.0,1,0,0,0,1,0,0,0,1.0,1,0.0,0,1654,9883,2,58,3
CLIX388,1,0,0,1.0,1,2,2,0,1,1,0,0,3.0,0,0.0,0,4800,0,0,44,3
CLIX389,1,0,0,1.0,1,2,3,0,1,1,0,1,1.0,0,2.0,0,1654,0,2,71,3
CLIX390,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,1750,18722,2,48,14
CLIX391,1,0,0,1.0,1,2,3,1,0,1,0,0,1.0,1,0.0,0,2464,8592,1,42,18
CLIX392,1,0,0,1.0,1,3,0,0,2,0,0,0,3.0,0,0.0,0,1750,0,1,63,18
CLIX393,1,0,0,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,2370,9183,1,49,14
CLIX394,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1654,18447,2,39,9
CLIX395,1,0,0,1.0,1,0,2,1,1,0,0,0,2.0,1,0.0,0,1654,15190,2,24,7
CLIX396,1,0,0,1.0,0,3,3,1,1,1,0,0,1.0,0,0.0,0,2915,0,2,54,0
CLIX397,1,0,0,1.0,0,3,0,1,1,0,0,0,3.0,1,0.0,0,1684,14808,1,61,14
CLIX398,1,0,0,1.0,0,0,1,0,2,1,0,0,3.0,1,0.0,0,3905,14005,2,59,7
CLIX399,1,0,0,1.0,0,3,0,0,1,0,0,0,2.0,1,0.0,1,1592,14593,1,62,18
CLIX400,1,0,0,1.0,0,0,0,0,1,1,0,0,1.0,0,3.0,1,1592,0,2,28,7
CLIX401,1,0,0,1.0,0,3,0,0,1,0,0,0,3.0,0,0.0,0,1592,0,2,34,16
CLIX402,1,0,0,2.0,1,0,0,0,1,0,0,0,3.0,1,1.0,0,2052,27822,2,49,14
CLIX403,1,0,0,2.0,1,3,0,1,1,0,0,0,3.0,1,1.0,0,1684,21046,2,41,16
CLIX404,1,0,0,2.0,1,3,0,1,1,1,0,0,2.0,1,0.0,0,3353,15820,2,56,1
CLIX405,1,0,0,2.0,1,2,0,1,1,1,0,0,2.0,1,3.0,1,2307,17629,1,57,18
CLIX406,1,0,0,2.0,1,2,0,0,2,1,0,0,3.0,0,0.0,0,2307,0,1,57,3
CLIX407,1,0,0,2.0,1,2,0,1,1,1,0,0,2.0,1,0.0,1,2307,10746,2,58,7
CLIX408,1,5,0,0.0,1,2,0,1,1,1,0,0,3.0,0,0.0,0,2464,0,2,21,9
CLIX409,1,5,0,0.0,1,2,0,1,1,0,0,1,3.0,0,2.0,0,3194,0,0,43,10
CLIX410,1,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1654,23635,2,44,18
CLIX411,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,0,0,1,70,18
CLIX412,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,30,0
CLIX413,1,5,0,1.0,1,2,0,1,1,1,0,0,3.0,0,0.0,0,2370,0,1,58,1
CLIX414,1,5,0,1.0,1,2,3,1,1,1,0,0,3.0,0,0.0,0,4524,0,0,65,14
CLIX415,1,5,0,1.0,1,0,3,1,1,1,0,0,2.0,0,0.0,0,1750,0,2,26,9
CLIX416,1,5,0,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,1750,0,1,47,9
CLIX417,1,5,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,1,2464,0,2,36,9
CLIX418,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,26,11
CLIX419,1,5,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,2662,0,2,41,5
CLIX420,1,5,0,1.0,1,2,3,1,1,0,0,1,1.0,0,0.0,1,2329,0,1,56,9
CLIX421,1,5,0,1.0,1,0,0,1,1,1,0,0,1.0,0,0.0,0,3453,0,1,42,5
CLIX422,1,5,0,1.0,1,2,3,1,1,1,0,0,1.0,1,0.0,0,4524,25934,2,41,1
CLIX423,1,5,0,1.0,1,0,0,1,1,1,0,0,1.0,0,0.0,0,3453,0,1,41,18
CLIX424,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,2,21,1
CLIX425,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,0,42,17
CLIX426,1,5,0,1.0,1,3,0,1,1,0,0,0,1.0,0,2.0,0,1750,0,1,66,4
CLIX427,1,5,0,1.0,1,2,0,0,2,1,0,1,3.0,0,0.0,0,1750,0,1,46,5
CLIX428,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,68,15
CLIX429,1,5,0,1.0,1,2,3,1,1,0,0,1,1.0,0,3.0,1,2329,0,1,70,9
CLIX430,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,3453,0,1,43,7
CLIX431,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,1,54,15
CLIX432,1,5,0,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,3453,0,1,53,14
CLIX433,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,2662,0,1,66,14
CLIX434,1,5,0,1.0,1,2,0,1,1,0,0,1,2.0,0,0.0,0,2329,0,1,31,0
CLIX435,1,5,0,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,3242,0,1,24,7
CLIX436,1,5,0,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,4107,0,0,38,18
CLIX437,1,5,0,1.0,1,2,0,1,2,1,0,1,3.0,0,0.0,0,2662,0,1,43,9
CLIX438,1,5,0,1.0,1,3,0,1,1,0,0,1,1.0,0,0.0,0,2625,0,1,42,0
CLIX439,1,5,0,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,4107,0,0,55,14
CLIX440,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,0,46,14
CLIX441,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,2,25,14
CLIX442,1,5,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,1750,0,1,64,14
CLIX443,1,5,0,1.0,1,3,1,1,1,0,0,0,3.0,0,0.0,1,2662,0,0,64,18
CLIX444,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,38,14
CLIX445,1,5,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,2585,0,0,22,5
CLIX446,1,5,0,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2662,0,1,52,14
CLIX447,1,5,0,1.0,1,0,0,1,1,0,0,1,3.0,0,0.0,0,3994,0,0,35,14
CLIX448,1,5,0,1.0,1,2,3,1,1,1,0,1,3.0,0,0.0,0,2662,0,1,31,14
CLIX449,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,2662,0,1,24,14
CLIX450,1,5,0,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,4107,0,1,57,14
CLIX451,1,5,0,1.0,1,2,3,0,2,0,0,1,3.0,0,0.0,0,3242,0,1,64,9
CLIX452,1,5,0,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,24,18
CLIX453,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,25,1
CLIX454,1,5,0,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,51,17
CLIX455,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,3.0,1,4107,0,0,71,18
CLIX456,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,2662,0,0,46,1
CLIX457,1,5,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,1750,0,1,67,3
CLIX458,1,5,0,1.0,1,2,0,1,2,0,0,1,3.0,0,0.0,0,3494,0,1,56,15
CLIX459,1,5,0,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,4791,0,0,49,16
CLIX460,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3194,0,1,42,14
CLIX461,1,5,0,1.0,1,2,3,1,1,1,0,1,3.0,0,0.0,0,1750,0,0,33,5
CLIX462,1,5,0,1.0,1,2,1,1,1,0,0,1,3.0,0,0.0,0,3194,0,1,26,7
CLIX463,1,5,0,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,3194,0,0,36,14
CLIX464,1,5,0,1.0,1,2,0,1,2,1,0,1,3.0,0,0.0,0,3378,0,0,36,3
CLIX465,1,5,0,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,3562,0,1,42,14
CLIX466,1,5,0,1.0,1,0,0,0,1,0,0,1,3.0,0,0.0,0,2512,0,1,68,18
CLIX467,1,5,0,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,3194,0,0,44,14
CLIX468,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2329,0,1,71,18
CLIX469,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3194,0,1,44,14
CLIX470,1,5,0,1.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,3194,0,1,34,6
CLIX471,1,5,0,1.0,1,2,0,0,1,1,0,1,3.0,0,0.0,0,3194,0,0,43,9
CLIX472,1,5,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,1674,0,0,67,18
CLIX473,1,5,0,1.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,4791,0,0,52,9
CLIX474,1,5,0,1.0,1,2,0,1,1,0,0,1,3.0,0,3.0,1,3194,0,0,68,9
CLIX475,1,5,0,1.0,0,3,0,1,1,0,0,0,1.0,0,1.0,1,1592,0,1,33,17
CLIX476,1,5,0,1.0,0,2,3,1,1,1,0,0,1.0,1,0.0,0,2015,9767,2,30,14
CLIX477,1,5,0,1.0,0,2,3,1,1,1,0,1,3.0,0,0.0,0,1684,0,1,47,14
CLIX478,1,5,0,1.0,0,3,0,1,1,0,0,1,3.0,0,0.0,0,2415,0,1,46,7
CLIX479,1,5,0,1.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1610,0,0,29,17
CLIX480,1,5,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3194,0,1,45,7
CLIX481,1,0,0,0.0,1,3,0,1,1,1,0,0,3.0,1,0.0,0,3309,8297,2,46,14
CLIX482,1,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1630,0,2,49,3
CLIX483,1,0,0,0.0,1,3,0,1,2,0,0,0,3.0,0,0.0,0,2662,0,1,56,17
CLIX484,1,0,0,0.0,1,3,2,0,1,0,0,0,3.0,0,0.0,0,2541,0,1,63,3
CLIX485,1,0,0,0.0,1,2,3,1,1,1,0,0,3.0,0,0.0,0,2464,0,1,54,18
CLIX486,1,0,0,0.0,1,3,0,1,1,1,0,0,3.0,0,0.0,0,3453,0,1,51,18
CLIX487,1,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,0.0,1,2329,0,1,24,18
CLIX488,1,0,0,0.0,1,3,0,0,1,0,0,0,1.0,0,0.0,0,1750,0,1,67,15
CLIX489,1,0,0,0.0,1,3,1,1,1,0,0,0,3.0,0,0.0,0,1750,0,1,70,7
CLIX490,1,0,0,0.0,1,0,0,0,1,1,0,0,2.0,0,0.0,0,3453,0,2,36,9
CLIX491,1,0,0,0.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,3453,0,1,37,7
CLIX492,1,0,0,0.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,1750,0,2,22,15
CLIX493,1,0,0,0.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,3582,0,0,36,7
CLIX494,1,0,0,0.0,1,2,3,1,1,0,0,1,3.0,0,0.0,0,2937,0,1,21,7
CLIX495,1,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,53,9
CLIX496,1,0,0,0.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,2662,0,1,67,18
CLIX497,1,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3242,0,1,59,18
CLIX498,1,0,0,0.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2662,0,1,28,14
CLIX499,1,0,0,0.0,1,2,3,0,1,0,0,1,3.0,0,0.0,0,3194,0,1,32,18
CLIX500,1,0,0,0.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,3194,0,1,43,6
CLIX501,1,0,0,0.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,3194,0,1,29,9
