CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo,Comunidad
CLI7086,1,0,0,1.0,1,2,3,1,1,1,0,0,3.0,0,0.0,0,968,2473,13206,0,9,49,0,19
CLI7101,1,0,0,1.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,934,2195,18352,0,6,54,0,15
CLI7103,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,934,3299,18355,0,9,63,0,7
CLI7113,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,952,2202,4461,1,6,43,5,7
CLI7119,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,934,6329,0,1,7,57,8,7
CLI7150,1,0,0,1.0,1,3,3,0,1,1,0,0,2.0,0,0.0,0,944,3301,15538,0,7,67,0,6
CLI7163,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,86,4532,9330,1,5,29,8,9
CLI7176,1,0,0,1.0,1,0,3,0,1,0,0,0,2.0,0,0.0,0,927,3575,9040,0,4,48,0,0
CLI7232,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,944,3301,7698,0,5,49,0,7
CLI7234,1,0,0,1.0,1,0,3,1,1,1,0,0,1.0,1,0.0,0,926,3667,9919,0,8,50,0,0
CLI7243,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,91,3575,11270,0,9,52,0,19
CLI7256,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,2.0,0,937,3667,7099,0,9,58,0,19
CLI7262,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,1.0,0,898,3207,9221,0,7,49,0,15
CLI7274,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,0,1.0,0,897,3115,6327,0,7,49,0,1
CLI7276,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,1.0,0,935,3667,0,1,9,57,5,18
CLI7301,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,926,2195,14609,1,9,44,7,15
CLI7304,1,0,0,1.0,1,2,3,0,2,1,0,0,3.0,1,3.0,1,931,3299,9518,0,5,59,0,7
CLI7326,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,885,1244,5610,0,4,58,0,7
CLI7328,1,0,0,1.0,1,0,0,0,1,0,0,0,2.0,0,1.0,0,86,4133,5292,0,5,55,0,15
CLI7362,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,888,2256,7556,1,6,52,5,7
CLI7372,1,0,0,1.0,1,0,0,1,1,0,1,0,1.0,0,0.0,0,876,2329,10492,0,9,40,0,9
CLI7373,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,1,2.0,0,876,2329,7666,0,7,35,0,0
CLI7403,1,0,0,1.0,1,0,0,0,1,1,0,0,3.0,0,3.0,1,893,2256,13882,0,8,61,0,7
CLI7417,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,1,1.0,0,879,2973,11592,0,7,47,0,9
CLI7428,1,0,0,1.0,1,0,3,1,1,0,0,0,2.0,1,1.0,0,877,2372,24482,0,9,57,0,5
CLI7430,1,0,0,1.0,1,0,3,0,1,0,1,0,3.0,0,2.0,0,923,732,854,1,7,43,2,12
CLI7434,1,0,0,1.0,1,3,0,0,1,0,0,0,1.0,0,3.0,1,86,2477,6605,0,6,53,0,12
CLI7448,1,0,0,1.0,1,0,0,1,1,0,1,0,2.0,0,2.0,0,885,2256,11028,0,7,43,0,7
CLI7449,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,1,3.0,1,931,2204,2632,0,7,42,0,19
CLI7487,1,0,0,1.0,1,0,0,1,2,0,0,0,2.0,0,1.0,0,879,2145,6034,0,8,44,0,18
CLI7489,1,0,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,887,2072,18391,0,4,53,0,3
CLI7495,1,0,0,1.0,1,0,3,1,2,1,0,0,3.0,0,3.0,1,885,3108,35077,1,4,61,5,18
CLI7502,1,0,0,1.0,1,0,3,1,1,0,0,0,1.0,1,0.0,0,893,2256,7563,0,7,60,0,7
CLI7517,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,824,1829,12887,0,8,56,0,19
CLI7525,1,0,0,1.0,1,0,3,1,1,0,0,0,1.0,1,1.0,0,845,2477,4389,0,7,55,0,0
CLI7535,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,878,2736,15628,0,9,39,0,7
CLI7549,1,0,0,1.0,0,0,1,1,1,0,0,0,3.0,0,2.0,0,962,2662,4423,0,4,43,0,9
CLI7560,1,0,0,1.0,0,3,2,0,1,0,0,0,2.0,0,3.0,1,935,1836,7324,0,4,50,0,9
CLI7590,1,5,1,1.0,1,0,3,1,1,1,0,0,3.0,0,2.0,0,826,1064,11866,0,5,55,0,19
CLI7593,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,824,1713,8572,0,7,41,0,18
CLI7609,1,5,1,1.0,1,0,3,0,1,0,1,0,2.0,0,0.0,1,784,2324,20244,0,3,54,0,15
CLI7610,1,5,1,1.0,1,0,0,1,2,0,0,0,2.0,0,3.0,1,835,1064,10530,0,5,49,0,0
CLI7647,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,2.0,0,809,1713,0,0,4,56,0,0
CLI7712,1,5,1,1.0,1,3,0,0,1,0,0,0,1.0,1,0.0,0,772,2221,19757,0,5,57,0,19
CLI7717,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,824,1713,6632,0,8,41,0,6
CLI7720,1,5,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,809,1588,18161,0,4,43,0,15
CLI7739,1,5,1,1.0,1,0,3,1,2,1,1,0,3.0,0,0.0,0,774,2221,13420,1,4,40,6,5
CLI7773,1,5,1,1.0,1,3,0,0,1,1,0,0,2.0,0,0.0,0,76,3141,21238,0,6,54,0,15
CLI7776,1,5,1,1.0,1,3,0,1,1,1,0,0,1.0,0,1.0,0,786,2324,7924,0,6,58,0,9
CLI7784,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,736,2221,12693,0,5,46,0,12
CLI7790,1,5,1,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,785,2324,10157,0,7,47,0,6
CLI7817,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,0.0,0,753,1914,12934,0,5,37,0,2
CLI7818,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,1.0,0,753,1914,12934,0,4,42,0,2
CLI7823,1,5,1,1.0,1,3,0,1,1,0,1,0,3.0,0,3.0,1,764,1428,15130,0,3,54,0,19
CLI7841,1,5,1,1.0,1,2,3,1,1,0,0,0,1.0,1,3.0,1,751,1420,15934,0,7,56,0,5
CLI7869,1,5,1,1.0,1,0,3,0,1,0,0,0,3.0,1,3.0,1,744,1428,10381,1,4,44,5,0
CLI7872,1,5,1,1.0,1,3,0,1,1,0,0,0,2.0,1,3.0,1,761,2164,18701,0,7,59,0,18
CLI7885,1,5,1,1.0,1,3,0,0,1,0,0,0,1.0,1,3.0,1,76,1428,20534,0,7,52,0,7
CLI7896,1,5,1,1.0,1,1,1,1,1,0,0,0,1.0,0,3.0,1,718,1800,0,0,7,53,0,19
CLI7902,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,745,1428,2186,0,6,46,0,5
CLI7915,1,5,1,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,741,1428,8992,0,6,51,0,15
CLI7925,1,5,1,1.0,1,0,0,0,1,0,1,0,1.0,0,3.0,1,714,2352,9389,0,4,56,0,9
CLI7928,1,5,1,1.0,1,1,3,1,1,1,0,0,3.0,1,3.0,1,76,4074,20915,1,5,46,10,16
CLI7936,1,5,1,1.0,1,3,0,0,1,0,0,0,0.0,0,0.0,1,676,3763,23929,0,6,44,0,0
CLI7951,1,5,1,1.0,1,0,0,0,2,0,1,0,3.0,0,0.0,0,744,1428,16226,1,7,50,6,15
CLI7962,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,72,3527,0,0,6,37,0,7
CLI7971,1,5,1,1.0,1,0,1,0,1,0,0,0,3.0,1,0.0,0,693,3422,13975,0,5,56,0,19
CLI7973,1,5,1,1.0,1,0,3,1,1,0,0,0,1.0,0,0.0,0,734,1428,23472,0,4,41,0,15
CLI7979,1,5,1,1.0,1,2,3,1,1,1,1,0,1.0,0,3.0,1,743,1564,13280,0,4,39,0,12
CLI8010,1,5,1,1.0,1,1,0,1,0,0,0,0,2.0,1,1.0,0,743,1428,12995,0,6,41,0,19
CLI8040,1,5,1,1.0,1,0,0,1,1,0,1,0,1.0,0,0.0,0,727,1822,14816,0,6,67,0,5
CLI8118,1,5,1,1.0,1,0,3,0,1,0,1,0,3.0,0,3.0,1,676,2934,19151,1,7,42,8,19
CLI8129,1,5,1,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,618,3912,11364,0,2,55,0,18
CLI8141,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,0,0.0,0,696,1717,12412,0,5,37,0,6
CLI8177,1,5,0,1.0,1,0,0,1,1,1,0,0,1.0,0,0.0,0,822,1684,9611,0,4,49,0,2
CLI8230,1,5,0,1.0,1,0,3,1,1,1,0,0,1.0,1,0.0,0,803,1684,3822,0,7,52,0,18
CLI8262,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,1,812,1684,9313,0,4,49,0,0
CLI8267,1,5,0,1.0,1,0,1,1,0,0,0,0,3.0,0,0.0,0,827,1021,7799,0,5,41,0,7
CLI8278,1,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,814,1525,9172,0,6,48,0,9
CLI8292,1,5,0,1.0,1,3,0,0,1,0,0,0,1.0,1,0.0,0,779,1525,17146,0,4,47,0,19
CLI8322,1,5,0,1.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,805,1684,6844,0,7,25,0,5
CLI8329,1,5,0,1.0,1,3,0,1,1,0,1,0,2.0,0,2.0,0,793,2734,5834,0,6,44,0,12
CLI8359,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,779,3801,5527,1,7,45,6,2
CLI8372,1,5,0,1.0,1,3,0,1,2,0,1,0,2.0,0,3.0,1,785,4220,10029,1,8,54,8,18
CLI8373,1,5,0,1.0,1,3,0,1,0,1,0,0,2.0,1,3.0,1,784,2261,7919,0,8,47,0,0
CLI8376,1,5,0,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,784,1525,7197,0,5,57,0,5
CLI8413,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,67,4100,4368,0,4,42,0,16
CLI8418,1,5,0,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,755,1822,8086,0,7,56,0,6
CLI8440,1,5,0,1.0,1,2,0,1,1,0,0,0,3.0,0,3.0,1,76,1374,8806,0,4,48,0,0
CLI8462,1,5,0,1.0,1,3,0,0,1,0,0,0,3.0,0,0.0,0,747,1373,10963,1,7,43,5,15
CLI8472,1,5,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,663,3456,12371,0,7,40,0,9
CLI8474,1,5,0,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,724,2304,11647,1,6,41,6,15
CLI8494,1,5,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,746,1373,4087,0,7,37,0,0
CLI8502,1,5,0,1.0,1,1,3,1,1,0,0,0,1.0,0,1.0,0,66,3456,2281,0,3,47,0,6
CLI8518,1,5,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,678,2024,17232,0,6,23,0,19
CLI8533,1,5,0,1.0,1,1,0,1,1,0,0,0,3.0,0,0.0,0,653,3456,7784,0,4,56,0,15
CLI8587,1,5,0,1.0,1,0,3,1,1,0,1,0,3.0,0,0.0,0,743,1373,12241,1,5,46,5,16
CLI8600,1,5,0,1.0,1,1,0,0,1,0,0,0,3.0,0,0.0,0,701,4620,6957,1,6,37,8,12
CLI8631,1,5,0,1.0,1,0,3,1,1,1,0,0,1.0,1,0.0,0,676,2024,9177,0,3,60,0,13
CLI8640,1,5,0,1.0,1,1,0,1,1,0,0,0,3.0,1,0.0,0,595,4092,5784,0,6,59,0,5
CLI8680,1,0,1,1.0,1,0,0,0,2,0,0,0,3.0,0,0.0,0,764,4159,11291,1,7,40,8,15
CLI8698,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,1,3.0,1,76,4159,15213,1,7,42,9,6
CLI8699,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,2.0,1,821,1588,14477,0,7,49,0,19
CLI8711,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,818,1588,19888,0,4,34,0,7
CLI8732,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,1,2.0,0,809,2570,45524,1,3,45,5,0
CLI8777,1,0,1,1.0,1,0,3,1,1,0,0,0,2.0,0,0.0,0,811,1588,23915,0,4,54,0,18
CLI8778,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,793,1588,11910,0,7,56,0,18
CLI8787,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,82,1713,13971,0,7,51,0,15
CLI8796,1,0,1,1.0,1,3,0,1,1,0,1,0,1.0,0,0.0,1,793,1588,14603,0,6,59,0,4
CLI8801,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,826,1064,10688,0,5,41,0,6
CLI8816,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,826,1233,20392,0,8,55,0,5
CLI8832,1,0,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,82,1713,12531,0,7,56,0,12
CLI8833,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,831,1064,17689,0,6,57,0,18
CLI8834,1,0,1,1.0,1,0,0,1,2,0,0,0,3.0,1,2.0,0,827,1233,19681,0,8,52,0,18
CLI8870,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,1,81,1588,13331,0,7,53,0,19
CLI8874,1,0,1,1.0,1,0,0,1,2,0,1,0,2.0,0,3.0,1,743,2221,9207,0,3,41,0,7
CLI8885,1,0,1,1.0,1,3,0,0,1,0,0,0,1.0,0,0.0,0,751,2382,30531,1,4,42,5,7
CLI8895,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,822,1588,15233,0,6,39,0,9
CLI8899,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,81,1713,10816,0,6,42,0,2
CLI8908,1,0,1,1.0,1,0,0,0,1,1,0,0,3.0,1,3.0,1,809,1588,17964,0,6,50,0,15
CLI8918,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,809,1713,26442,1,4,37,9,5
CLI8930,1,0,1,1.0,1,0,0,1,2,1,0,0,2.0,0,0.0,0,826,1233,12860,0,7,48,0,17
CLI8992,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,1,3.0,1,76,5263,11114,0,7,47,0,1
CLI9012,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,797,4314,17053,1,4,54,9,6
CLI9028,1,0,1,1.0,1,0,0,1,1,1,1,0,2.0,0,0.0,0,793,2324,11582,0,4,58,0,12
CLI9041,1,0,1,1.0,1,2,0,1,1,0,0,0,1.0,0,0.0,0,779,1573,19179,0,7,51,0,16
CLI9092,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,0.0,0,785,0,18654,1,6,49,5,2
CLI9138,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,737,2221,16828,0,4,53,0,19
CLI9144,1,0,1,1.0,1,2,3,1,1,1,1,0,1.0,0,0.0,0,76,3961,9621,1,4,58,7,12
CLI9180,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,788,2324,23842,0,7,37,0,15
CLI9187,1,0,1,1.0,1,1,0,0,1,0,0,0,1.0,1,3.0,1,768,4159,23378,1,7,39,10,7
CLI9200,1,0,1,1.0,1,3,3,0,1,1,0,0,1.0,1,1.0,1,776,1588,7756,0,4,48,0,12
CLI9207,1,0,1,1.0,1,2,3,0,1,1,0,0,1.0,1,0.0,1,761,2569,17674,0,5,43,0,12
CLI9227,1,0,1,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,0,764,3141,7461,0,7,59,0,15
CLI9234,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,793,1588,11600,0,5,58,0,7
CLI9252,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,1,0.0,1,755,2221,12375,0,4,47,0,3
CLI9293,1,0,1,1.0,1,2,1,0,1,0,0,0,1.0,1,0.0,0,768,1494,24662,0,5,44,0,19
CLI9296,1,0,1,1.0,1,2,3,1,1,0,0,0,2.0,1,0.0,0,751,2221,11493,0,5,47,0,19
CLI9319,1,0,1,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,787,2324,17879,0,7,49,0,0
CLI9336,1,0,1,1.0,1,1,3,0,1,0,0,0,1.0,1,0.0,0,784,2324,24619,0,5,48,0,1
CLI9352,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,751,2335,18488,0,4,46,0,5
CLI9376,1,0,1,1.0,1,0,3,0,1,1,0,0,3.0,1,0.0,0,784,2382,14877,0,3,46,0,0
CLI9382,1,0,1,1.0,1,1,3,1,1,0,0,0,1.0,0,3.0,1,754,2335,19172,0,5,61,0,19
CLI9466,1,0,1,1.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,76,2164,19550,0,3,43,0,15
CLI9472,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,0,0.0,0,751,1428,13357,0,7,54,0,0
CLI9498,1,0,1,1.0,1,3,0,1,1,0,0,0,3.0,1,1.0,0,755,1888,23356,0,7,48,0,18
CLI9500,1,0,1,1.0,1,3,0,1,1,0,1,0,1.0,0,0.0,0,745,1428,4534,0,4,59,0,9
CLI9501,1,0,1,1.0,1,3,0,1,1,0,1,0,1.0,0,0.0,0,745,1428,4534,0,3,37,0,9
CLI9516,1,0,1,1.0,1,3,0,1,1,1,1,0,1.0,0,0.0,1,76,1428,20757,0,6,48,0,13
CLI9530,1,0,1,1.0,1,3,3,0,1,1,0,0,3.0,1,0.0,1,743,2970,28634,0,4,42,0,0
CLI9552,1,0,1,1.0,1,0,3,0,2,0,0,0,2.0,0,3.0,1,726,2508,9483,0,3,57,0,5
CLI9585,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,0,2.0,1,654,3527,26769,0,4,44,0,12
CLI9588,1,0,1,1.0,1,0,3,0,1,0,0,0,3.0,1,0.0,0,726,1822,15198,0,4,53,0,0
CLI9598,1,0,1,1.0,1,3,3,0,1,0,0,0,1.0,0,3.0,1,726,2140,0,0,4,61,0,0
CLI9605,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,1,0.0,0,735,1428,23179,0,3,38,0,7
CLI9606,1,0,1,1.0,1,0,0,0,1,1,0,0,2.0,1,0.0,1,67,1871,9756,0,4,58,0,19
CLI9618,1,0,1,1.0,1,1,3,1,1,0,0,0,2.0,0,0.0,0,743,1428,16762,0,4,39,0,1
CLI9664,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,0.0,1,743,2970,32911,0,9,37,0,7
CLI9671,1,0,1,1.0,1,0,0,0,2,0,0,0,3.0,0,3.0,1,668,1871,15365,0,3,55,0,7
CLI9674,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,715,3996,23058,1,4,38,10,7
CLI9683,1,0,1,1.0,1,1,3,1,1,0,0,0,2.0,0,3.0,1,736,2970,18747,1,5,55,8,15
CLI9691,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,743,2142,31013,1,4,42,4,17
CLI9696,1,0,1,1.0,1,2,3,0,1,0,0,0,3.0,0,0.0,0,728,1974,12937,0,3,56,0,15
CLI9724,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,3.0,1,628,4604,15890,0,4,57,0,7
CLI9736,1,0,1,1.0,1,0,0,1,1,0,1,0,1.0,0,0.0,1,701,2637,19110,0,5,50,0,19
CLI9739,1,0,1,1.0,1,3,3,0,1,1,0,0,3.0,1,0.0,0,718,1560,14178,0,6,39,0,12
CLI9742,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,701,2821,10773,0,7,48,0,15
CLI9775,1,0,1,1.0,1,2,3,0,1,0,0,0,3.0,1,0.0,0,726,2543,6001,1,7,37,5,1
CLI9792,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,709,2604,11633,0,5,40,0,6
CLI9817,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,693,4866,12558,0,4,62,0,6
CLI9818,1,0,1,1.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,654,3067,18471,0,3,43,0,13
CLI9846,1,0,1,1.0,1,0,2,1,1,1,0,0,3.0,1,0.0,0,693,3238,20358,0,7,56,0,17
CLI9891,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,693,3557,22556,1,3,58,10,7
CLI9913,1,0,1,1.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,667,1667,18454,0,6,56,0,19
CLI9920,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,695,5335,12361,1,5,57,9,13
CLI9926,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,1,0.0,0,668,3343,25149,0,3,48,0,19
CLI9932,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,684,6163,13743,0,3,45,0,7
CLI9963,1,0,1,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,66,5843,19968,1,3,57,6,19
CLI9988,1,0,1,1.0,1,0,3,1,1,1,0,0,3.0,1,3.0,1,651,4447,24772,0,4,50,0,5
CLI9989,1,0,1,1.0,1,0,3,0,2,0,0,0,3.0,1,0.0,1,701,5059,20264,1,6,55,6,4
CLI10065,1,0,0,1.0,1,3,3,1,1,0,0,0,1.0,1,0.0,0,763,2134,3376,0,7,53,0,5
CLI10071,1,0,0,1.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,817,1684,8721,0,7,43,0,13
CLI10075,1,0,0,1.0,1,0,3,0,1,0,0,0,0.0,0,0.0,0,826,1233,16984,0,8,61,0,19
CLI10083,1,0,0,1.0,1,0,3,0,1,0,1,0,2.0,0,0.0,0,827,1233,11196,0,8,47,0,9
CLI10099,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,1,817,1684,5980,0,5,53,0,2
CLI10110,1,0,0,1.0,1,0,3,0,1,0,1,0,3.0,0,3.0,1,693,5439,12265,0,5,44,0,7
CLI10113,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,826,1233,23346,0,6,39,0,12
CLI10116,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,768,2134,11561,0,3,57,0,9
CLI10142,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,0,0.0,0,816,0,7663,0,5,43,0,3
CLI10159,1,0,0,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,826,2677,3583,1,4,38,5,9
CLI10161,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,824,1684,0,1,8,68,3,7
CLI10176,1,0,0,1.0,1,2,1,1,1,0,0,0,2.0,0,0.0,0,801,4628,6620,0,4,60,0,7
CLI10177,1,0,0,1.0,1,0,0,0,2,0,0,0,3.0,0,2.0,0,809,1684,0,1,4,66,3,3
CLI10187,1,0,0,1.0,1,3,0,1,1,1,1,0,2.0,0,0.0,0,83,1021,16967,0,4,43,0,15
CLI10193,1,0,0,1.0,1,3,3,0,1,0,0,0,2.0,0,0.0,0,817,1684,0,0,6,24,0,3
CLI10199,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,1,3.0,1,751,2134,8787,0,5,58,0,0
CLI10222,1,0,0,1.0,1,3,3,1,1,0,0,0,2.0,1,1.0,1,804,1684,8132,0,5,44,0,3
CLI10230,1,0,0,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,824,1684,13338,1,4,58,6,15
CLI10248,1,0,0,1.0,1,0,3,1,1,0,0,0,2.0,0,0.0,0,817,1684,16179,0,8,57,0,9
CLI10279,1,0,0,1.0,1,3,0,1,1,0,1,0,2.0,0,0.0,0,753,2134,2154,0,7,49,0,7
CLI10295,1,0,0,1.0,1,2,0,0,1,0,0,0,3.0,1,0.0,1,793,1785,11201,0,4,47,0,18
CLI10344,1,0,0,1.0,1,2,3,1,1,1,0,0,3.0,0,0.0,0,799,2261,9737,0,4,53,0,3
CLI10351,1,0,0,1.0,1,2,3,1,1,1,0,0,3.0,1,1.0,0,778,2848,4651,1,3,51,5,12
CLI10369,1,0,0,1.0,1,0,3,0,2,0,0,0,3.0,1,0.0,0,776,1525,4427,0,7,46,0,9
CLI10381,1,0,0,1.0,1,0,3,1,1,0,0,0,1.0,1,0.0,0,793,4220,22022,0,5,45,0,3
CLI10385,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,814,1684,11498,0,4,54,0,7
CLI10397,1,0,0,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,806,1684,4049,0,7,43,0,6
CLI10421,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,0,3.0,1,803,1684,3553,0,4,46,0,12
CLI10455,1,0,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,801,1684,17673,0,7,55,0,3
CLI10469,1,0,0,1.0,1,3,2,1,1,0,0,0,2.0,1,0.0,0,76,2134,7651,0,6,49,0,7
CLI10513,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,801,1684,5942,1,4,60,4,0
CLI10516,1,0,0,1.0,1,3,0,1,1,1,0,0,3.0,1,0.0,0,751,2134,4948,1,4,55,5,7
CLI10531,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,3.0,1,781,1525,16654,0,7,41,0,2
CLI10600,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,793,1525,12250,0,7,38,0,0
CLI10615,1,0,0,1.0,1,2,0,0,2,0,0,0,3.0,0,0.0,0,793,758,4893,1,7,46,3,7
CLI10640,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,0,0.0,0,768,2134,4233,0,6,62,0,1
CLI10650,1,0,0,1.0,1,0,3,1,1,0,0,0,1.0,1,0.0,0,776,1971,14751,0,7,57,0,15
CLI10696,1,0,0,1.0,1,3,0,0,1,0,0,0,1.0,1,0.0,0,747,2134,5558,0,7,47,0,7
CLI10704,1,0,0,1.0,1,3,0,1,1,0,0,0,3.0,1,2.0,0,784,1814,4748,1,6,50,4,6
CLI10712,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,778,2077,7422,1,7,45,5,15
CLI10743,1,0,0,1.0,1,1,0,1,1,0,0,0,3.0,0,0.0,1,726,4038,10206,1,7,54,8,3
CLI10751,1,0,0,1.0,1,1,3,1,1,1,0,0,3.0,1,0.0,0,743,2134,20698,0,4,44,0,12
