CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIX6398;C;TIPO4;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;3117;12445;7;57
CLIX6399;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Cordoba;NO;NO;NO;Medio;SI;Averia muy grave;SI;4247;4995;4;50
CLIX6400;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4771;13459;9;40
CLIX6401;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Vizcaya;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;5485;25980;7;40
CLIX6402;C;TIPO4;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Leon;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;3211;13731;9;54
CLIX6403;C;TIPO4;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Gerona;SI;SI;NO;Alto;NO DATA;No;NO;2845;11511;5;58
CLIX6404;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3568;14473;8;53
CLIX6405;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Badajoz;NO;NO;NO;Medio;SI;Averia muy grave;SI;3443;23586;4;52
CLIX6406;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;NA;SI;Averia muy grave;SI;1800;10000;5;54
CLIX6407;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;1800;10135;4;50
CLIX6408;C;TIPO4;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;NO;Medio-Bajo;SI;No;NO;5049;13586;2;38
CLIX6409;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;F;Funcionario;Barcelona;SI;NO;NO;Alto;SI;Averia leve;NO;5947;16085;2;50
CLIX6410;C;TIPO4;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;5049;11772;2;56
CLIX6411;C;TIPO4;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;5049;0;2;65
CLIX6412;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Cadiz;SI;NO;NO;Alto;NO DATA;No;NO;5947;0;2;39
CLIX6413;C;TIPO4;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Madrid;SI;NO;NO;Medio;SI;No;NO;5947;19555;2;47
CLIX6414;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1500;25225;5;55
CLIX6415;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;0;12085;3;49
CLIX6416;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alava;NO;NO;NO;NA;SI;Averia grave;NO;5969;12724;3;37
CLIX6417;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia leve;NO;2635;11881;4;44
CLIX6418;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;No;NO;5049;5343;2;47
CLIX6419;C;TIPO4;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Alto;SI;No;NO;6135;17688;2;43
CLIX6420;C;TIPO4;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;5927;10550;1;45
CLIX6421;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Alto;SI;No;NO;5049;10924;2;60
CLIX6422;C;TIPO4;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;7573;32051;2;51
CLIX6423;A;TIPO1;FUEL 2;Baja;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Otros;NO DATA;No;NO;2254;23259;9;39
CLIX6424;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1595;0;6;30
CLIX6425;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Zaragoza;NO;NO;NO;Alto;SI;Averia muy grave;SI;512;7237;4;54
CLIX6426;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;M;Empresa;Granada;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1277;14583;4;58
CLIX6427;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;F;Empresa;Cadiz;NO;NO;NO;NA;NO DATA;Averia grave;NO;2421;9115;4;29
CLIX6428;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Valencia;NO;NO;NO;NA;SI;No;NO;613;4882;7;43
CLIX6429;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Funcionario;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;1233;0;5;22
CLIX6430;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;No;NO;920;2840;6;39
CLIX6431;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2800;2325;6;39
CLIX6432;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;NA;SI;No;NO;920;22568;5;46
CLIX6433;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;M;Empresa;Malaga;NO;NO;NO;Alto;NO DATA;No;NO;1892;6214;8;44
CLIX6434;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;839;0;9;29
CLIX6435;A;TIPO1;FUEL 2;Baja;M;Otros;SOLTERO;F;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;2536;22776;4;57
CLIX6436;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;No;NO;2258;19018;4;51
CLIX6437;A;TIPO1;FUEL 2;Baja;M;Financiera Marca;CASADO;F;Empresa;Pontevedra;SI;NO;NO;NA;SI;Averia muy grave;SI;552;11074;6;51
CLIX6438;A;TIPO1;FUEL 2;Baja;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;NO;NA;NO DATA;No;NO;828;0;7;23
CLIX6439;A;TIPO1;FUEL 2;Baja;M;Contado;SOLTERO;F;Funcionario;Pontevedra;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;2156;15203;4;58
CLIX6440;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Pontevedra;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;1892;19924;4;56
CLIX6441;A;TIPO1;FUEL 2;Baja;M;Otros;CASADO;F;Empresa;Murcia;NO;NO;NO;Alto;SI;No;NO;2614;33604;2;59
CLIX6442;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;NA;SI;No;NO;1233;9494;8;58
CLIX6443;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;No;NO;1233;15118;7;45
CLIX6444;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;SI;No;NO;1785;12052;8;41
CLIX6445;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;1915;43868;2;62
CLIX6446;A;TIPO1;FUEL 2;Baja;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;No;NO;2258;2924;7;48
CLIX6447;A;TIPO1;FUEL 1;Baja;M;Contado;OTROS;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;0;0;5;23
CLIX6448;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;512;3258;8;48
CLIX6449;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Huelva;NO;NO;NO;NA;SI;No;NO;512;10116;6;38
CLIX6450;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Cadiz;NO;NO;NO;NA;SI;No;NO;1233;3139;8;40
CLIX6451;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;No;NO;1395;13679;8;42
CLIX6452;A;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;613;0;6;20
CLIX6453;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;613;8037;7;18
CLIX6454;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Autonomo;Las Palmas;NO;NO;NO;Alto;NO DATA;No;NO;1840;0;7;24
CLIX6455;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Burgos;NO;NO;NO;Alto;NO DATA;No;SI;3352;16774;5;45
CLIX6456;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;2208;7068;5;41
CLIX6457;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;1466;12051;4;29
CLIX6458;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Asturias;NO;SI;NO;Alto;NO DATA;No;NO;4594;4054;4;25
CLIX6459;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;NO DATA;No;NO;1398;0;3;27
CLIX6460;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Badajoz;NO;NO;NO;Medio;NO DATA;No;NO;3858;3537;7;46
CLIX6461;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;0;17138;9;58
CLIX6462;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Funcionario;Barcelona;NO;NO;NO;Medio;SI;Averia leve;NO;368;13449;9;39
CLIX6463;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;381;20046;4;61
CLIX6464;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;1233;0;8;28
CLIX6465;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;NA;NO DATA;No;NO;1233;3439;5;51
CLIX6466;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Baleares;NO;SI;NO;Alto;NO DATA;No;NO;613;10794;4;19
CLIX6467;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Navarra;NO;NO;NO;Medio;NO DATA;No;NO;1233;11121;4;41
CLIX6468;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;NA;SI;No;NO;4057;9818;7;46
CLIX6469;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;No;SI;4885;7101;5;41
CLIX6470;A;TIPO1;FUEL 1;Baja;M;Otros;OTROS;F;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1840;0;4;23
CLIX6471;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;M;Empresa;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1904;0;7;27
CLIX6472;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2018;8246;6;46
CLIX6473;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;635;10204;4;46
CLIX6474;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;887;9234;9;46
CLIX6475;A;TIPO1;FUEL 1;Baja;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;NO;Medio-Bajo;SI;No;NO;933;7271;4;39
CLIX6476;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Gerona;NO;NO;NO;Medio;SI;Averia grave;NO;0;3753;6;18
CLIX6477;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;1619;1710;5;40
CLIX6478;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3356;3150;6;30
CLIX6479;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Pontevedra;SI;SI;NO;Medio-Bajo;SI;No;NO;4736;7175;3;41
CLIX6480;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;CASADO;F;Empresa;Almeria;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1685;0;3;26
CLIX6481;A;TIPO1;FUEL 1;Baja;M;Financiera Banco;SOLTERO;F;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;No;SI;1685;9030;4;51
CLIX6482;A;TIPO1;FUEL 1;Baja;M;Contado;SOLTERO;F;Empresa;Baleares;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;3356;0;4;22
CLIX6483;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;2099;9115;4;20
CLIX6484;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;F;Empresa;Cadiz;NO;SI;NO;NA;NO DATA;No;NO;2099;4382;4;32
CLIX6485;A;TIPO1;FUEL 1;Baja;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;SI;No;NO;1643;16814;2;52
CLIX6486;A;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;SI;5550;17325;1;37
CLIX6487;A;TIPO1;FUEL 1;Baja;M;Otros;OTROS;F;Empresa;Gerona;SI;NO;NO;Alto;SI;No;SI;5550;6965;2;29
CLIX6488;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Albacete;NO;NO;NO;Alto;SI;No;NO;1317;5411;1;35
CLIX6489;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2804;0;2;47
CLIX6490;H;TIPO7;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;SI;No;NO;1501;23306;1;49
CLIX6491;H;TIPO7;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Alto;NO DATA;No;NO;1317;0;1;50
CLIX6492;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Jaen;SI;NO;NO;Alto;NO DATA;No;NO;2804;0;1;23
CLIX6493;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;No;NO;1317;0;2;33
CLIX6494;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;SI;Medio;NO DATA;No;NO;1317;0;2;25
CLIX6495;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;3674;0;0;35
CLIX6496;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;NA;NO DATA;No;NO;1501;0;1;67
CLIX6497;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;F;Empresa;Salamanca;SI;NO;NO;Alto;NO DATA;No;NO;3878;0;0;51
CLIX6498;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Alicante;NO;NO;SI;Medio;NO DATA;No;NO;1897;0;1;57
CLIX6499;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;NO DATA;No;NO;1684;0;1;41
CLIX6500;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Las Palmas;NO;NO;SI;NA;NO DATA;No;NO;1976;0;1;34
CLIX6501;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;NA;NO DATA;No;NO;1897;0;1;69
CLIX6502;H;TIPO7;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;NA;NO DATA;No;NO;1897;0;1;53
CLIX6503;H;TIPO7;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;NA;NO DATA;No;NO;1317;0;0;64
CLIX6504;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Gerona;NO;NO;SI;NA;NO DATA;No;NO;1897;0;0;36
CLIX6505;H;TIPO7;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Teruel;NO;NO;SI;NA;NO DATA;No;NO;1976;0;1;53
CLIX6506;H;TIPO7;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;NO;NO;SI;NA;NO DATA;No;NO;1897;0;1;58
CLIX6507;H;TIPO7;FUEL 1;Media;A;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;NA;NO DATA;No;NO;1501;0;2;52
CLIX6508;H;TIPO7;FUEL 1;Media;A;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;NA;NO DATA;No;NO;1317;0;1;43
CLIX6509;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Funcionario;Vizcaya;SI;NO;SI;NA;NO DATA;No;NO;1897;0;0;47
CLIX6510;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;NA;NO DATA;No;NO;1897;0;1;49
CLIX6511;H;TIPO7;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;NA;NO DATA;No;NO;2846;0;0;22
CLIX6512;H;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;NA;SI;No;NO;1369;22179;2;39
CLIX6513;H;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;SI;NA;NO DATA;No;NO;1369;0;1;52
CLIX6514;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;SI;Alto;NO DATA;No;SI;1369;0;1;30
CLIX6515;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;2329;0;2;32
CLIX6516;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;NO;SI;NA;NO DATA;No;NO;1949;0;1;65
CLIX6517;H;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Castellon;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1369;0;1;65
CLIX6518;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Malaga;NO;NO;SI;NA;NO DATA;No;NO;2329;0;1;34
CLIX6519;H;TIPO7;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Zaragoza;NO;NO;NO;NA;NO DATA;No;NO;1369;0;0;71
CLIX6520;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;NO;1369;0;1;34
CLIX6521;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;NA;NO DATA;No;NO;1949;0;0;42
CLIX6522;H;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2033;0;2;56
CLIX6523;H;TIPO7;FUEL 2;Media;A;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;SI;NA;NO DATA;No;NO;1317;0;1;55
CLIX6524;H;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1317;0;1;57
CLIX6525;J;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Baleares;SI;NO;NO;Alto;NO DATA;No;NO;276;14588;5;42
CLIX6526;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Funcionario;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;1459;21165;4;43
CLIX6527;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1400;13101;7;44
CLIX6528;J;TIPO7;FUEL 2;Alta;M;Otros;CASADO;F;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;Averia grave;NO;732;16209;5;48
CLIX6529;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Autonomo;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;732;16585;4;40
CLIX6530;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Alicante;NO;SI;NO;Alto;NO DATA;Averia grave;NO;0;10984;6;47
CLIX6531;J;TIPO7;FUEL 2;Alta;M;Financiera Marca;CASADO;M;Empresa;Jaen;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1459;13535;5;58
CLIX6532;J;TIPO7;FUEL 2;Alta;M;Otros;CASADO;M;Empresa;Huelva;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;12584;5;52
CLIX6533;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Las Palmas;NO;NO;NO;Medio;NO DATA;Averia grave;SI;0;0;7;65
CLIX6534;J;TIPO7;FUEL 2;Alta;M;Contado;EN PAREJA;F;Autonomo;Lacoruna;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;1380;13804;7;47
CLIX6535;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;810;14451;5;39
CLIX6536;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;1459;12534;6;65
CLIX6537;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;0;17361;4;51
CLIX6538;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia leve;SI;0;10972;4;54
CLIX6539;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Guipuzcua;NO;SI;NO;Medio-Bajo;NO DATA;Averia grave;SI;828;22928;7;57
CLIX6540;J;TIPO7;FUEL 2;Alta;M;Contado;;;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;0;11341;4;45
CLIX6541;J;TIPO7;FUEL 2;Alta;M;Otros;CASADO;F;Funcionario;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2046;2851;3;44
CLIX6542;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Lacoruna;NO;SI;NO;NA;NO DATA;Averia grave;NO;751;11363;6;55
CLIX6543;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Granada;NO;SI;NO;Medio;NO DATA;Averia leve;NO;828;4507;5;46
CLIX6544;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1297;19766;4;56
CLIX6545;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Navarra;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;828;11501;4;51
CLIX6546;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;F;Funcionario;Madrid;NO;NO;NO;Medio;NO DATA;Averia grave;NO;828;12799;2;52
CLIX6547;J;TIPO7;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4977;27221;4;48
CLIX6548;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;811;14905;5;60
CLIX6549;J;TIPO7;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Gerona;NO;SI;NO;Alto;NO DATA;Averia grave;SI;0;11241;4;61
CLIX6550;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Zaragoza;NO;SI;NO;Alto;NO DATA;Averia leve;SI;0;12124;4;60
CLIX6551;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Alava;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;2774;7968;4;60
CLIX6552;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Tarragona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1297;25388;3;42
CLIX6553;J;TIPO7;FUEL 2;Alta;M;Contado;OTROS;M;Empresa;Navarra;SI;NO;NO;Medio;SI;Averia muy grave;SI;1297;10326;4;45
CLIX6554;J;TIPO7;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Segovia;NO;SI;NO;Alto;NO DATA;Averia grave;NO;2046;11933;4;38
CLIX6555;D;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia grave;NO;6361;14793;4;49
CLIX6556;D;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Granada;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;2195;10560;8;56
